고객ID,Recency,Frequency,Monetary,Length,총납세액,평균납세액,총구매수량,평균구매수량,총할인금액,평균할인금액,평균할인율,총배송료,평균배송료,최다구매월,당월구매횟수,고유거래일수,평균구매주기,추가구매일수,성별,고객지역,가입기간,구매카테고리수,First_category,Second_category,Third_category,used개수,not used개수,clicked개수,Used_ratio,Used_ratio_per_F,Clicked_ratio,Clicked_ratio_per_F
USER_0929,46,7,1303.496,19,119.941,9.226230769230769,20,2.857142857142857,70.895,5.453461538461538,4.62,42.5,3.269230769230769,Oct,6,2,42,1.0,여,New Jersey,22,3,Apparel,Nest,Nest,5,2,6,0.38461538461538464,0.05494505494505495,0.46153846153846156,0.06593406593406594
USER_0930,173,12,2627.7194,33,260.6104,13.716336842105264,76,6.333333333333333,143.011,7.526894736842105,8.95,87.84,4.623157894736842,Jun,11,3,79,2.0,여,New York,5,3,Nest,Apparel,Stationery,7,5,7,0.3684210526315789,0.03070175438596491,0.3684210526315789,0.03070175438596491
USER_0931,290,1,15.784,0,0.504,0.504,1,1.0,0.0,0.0,0.0,12.48,12.48,Mar,1,1,290,0.0,여,California,20,1,Lifestyle,None,None,0,0,1,0.0,0.0,1.0,1.0
USER_0932,327,6,1190.0164,0,107.6144,15.373485714285716,28,4.666666666666667,53.598000000000006,7.6568571428571435,5.71,90.24000000000001,12.891428571428573,Feb,6,1,327,0.0,여,California,34,3,Nest,Apparel,Stationery,2,2,3,0.2857142857142857,0.047619047619047616,0.42857142857142855,0.07142857142857142
USER_0933,177,12,3213.1293,128,338.08230000000003,12.074367857142859,71,5.916666666666667,307.863,10.995107142857142,6.79,88.52,3.1614285714285715,Mar,7,3,144,2.0,여,California,9,9,Nest,Apparel,Stationery,9,4,15,0.32142857142857145,0.026785714285714288,0.5357142857142857,0.044642857142857144
USER_0934,135,17,2548.9663,77,289.6433,7.622192105263158,63,3.7058823529411766,210.98699999999997,5.552289473684209,8.42,115.47,3.038684210526316,Jul,9,4,72,3.0,여,California,9,7,Apparel,Nest,Lifestyle,15,3,20,0.39473684210526316,0.02321981424148607,0.5263157894736842,0.03095975232198142
USER_0935,152,14,2349.427,182,228.06300000000002,8.771653846153846,98,7.0,63.066,2.4256153846153845,3.85,204.6,7.869230769230769,Jan,12,2,258,1.0,여,Washington DC,34,8,Apparel,Nest,Stationery,9,7,10,0.34615384615384615,0.024725274725274724,0.38461538461538464,0.027472527472527476
USER_0936,179,7,1259.8164,0,115.1364,11.513639999999999,11,1.5714285714285714,26.8,2.68,2.0,42.5,4.25,Jul,7,1,179,0.0,남,Chicago,29,2,Nest,Apparel,None,2,2,6,0.2,0.028571428571428574,0.6,0.08571428571428572
USER_0937,19,13,2084.0525,0,151.68550000000002,8.426972222222224,20,1.5384615384615385,70.38300000000001,3.910166666666667,6.67,96.49,5.360555555555555,Dec,13,1,19,0.0,여,New York,24,6,Apparel,Nest,Nest,4,7,7,0.2222222222222222,0.017094017094017092,0.3888888888888889,0.029914529914529916
USER_0938,21,64,11485.444099999999,281,1256.4631,10.13276693548387,341,5.328125,1727.849,13.934266129032258,9.35,455.44,3.6729032258064516,Jun,23,7,83,6.0,남,New York,10,12,Apparel,Nest,Stationery,43,18,63,0.3467741935483871,0.005418346774193549,0.5080645161290323,0.007938508064516129
USER_0939,255,4,160.668,0,18.927,3.7854,5,1.25,1.899,0.3798,2.0,38.489999999999995,7.697999999999999,Apr,4,1,255,0.0,여,Chicago,22,3,Apparel,Lifestyle,Housewares,1,1,3,0.2,0.05,0.6,0.15
USER_0940,76,3,550.8204,245,54.910399999999996,6.8637999999999995,70,23.333333333333332,19.900000000000002,2.4875000000000003,2.5,18.5,2.3125,Oct,2,2,283,1.0,남,Washington DC,24,6,Housewares,Stationery,Lifestyle,1,0,7,0.125,0.041666666666666664,0.875,0.2916666666666667
USER_0941,340,2,812.8737,0,96.3537,4.817685,50,25.0,28.76,1.4380000000000002,4.5,13.0,0.65,Jan,2,1,340,0.0,여,New York,18,8,Housewares,Apparel,Nest,9,1,10,0.45,0.225,0.5,0.25
USER_0942,28,15,1531.3056,191,153.80960000000002,4.27248888888889,53,3.533333333333333,88.914,2.4698333333333333,6.67,105.99,2.9441666666666664,Aug,7,9,45,8.0,남,Chicago,19,8,Apparel,Nest,Stationery,11,5,20,0.3055555555555556,0.020370370370370372,0.5555555555555556,0.03703703703703704
USER_0943,223,7,877.7334000000001,0,102.52539999999999,5.695855555555555,27,3.857142857142857,80.822,4.490111111111111,8.89,42.0,2.3333333333333335,May,7,1,223,0.0,여,New York,44,4,Apparel,Nest,Apparel,8,3,7,0.4444444444444444,0.06349206349206349,0.3888888888888889,0.05555555555555556
USER_0944,135,11,1801.4942,204,161.36620000000002,13.447183333333335,22,2.0,30.742000000000004,2.561833333333334,1.67,77.48,6.456666666666667,Jan,10,2,271,1.0,남,California,9,4,Nest,Stationery,Apparel,2,4,6,0.16666666666666666,0.01515151515151515,0.5,0.045454545454545456
USER_0945,117,11,1617.5636,0,192.0116,7.680464,117,10.636363636363637,89.02799999999999,3.56112,7.2,117.92,4.7168,Sep,11,1,117,0.0,여,California,28,6,Stationery,Apparel,Nest,6,6,13,0.24,0.021818181818181816,0.52,0.04727272727272727
USER_0946,16,20,4248.9952,343,377.5192,8.988552380952381,65,3.25,172.674,4.111285714285715,6.67,155.48,3.701904761904762,Mar,8,6,117,5.0,남,New York,49,9,Nest,Apparel,Stationery,11,10,21,0.2619047619047619,0.013095238095238096,0.5,0.025
USER_0947,361,17,4112.8208,1,385.9098,13.782492857142858,40,2.3529411764705883,176.36900000000003,6.298892857142858,4.29,104.0,3.7142857142857144,Jan,17,2,181,1.0,남,Chicago,40,4,Nest,Housewares,Apparel,12,3,13,0.42857142857142855,0.025210084033613443,0.4642857142857143,0.0273109243697479
USER_0948,285,4,1218.805,0,133.918,11.159833333333333,199,49.75,91.803,7.65025,12.5,42.67,3.5558333333333336,Mar,4,1,285,0.0,여,California,9,5,Stationery,Lifestyle,Apparel,5,4,3,0.4166666666666667,0.10416666666666667,0.25,0.0625
USER_0949,66,71,12501.2194,1,1111.9804000000001,8.116645255474454,336,4.732394366197183,327.981,2.394021897810219,3.43,544.08,3.971386861313869,Oct,71,2,34,1.0,여,New York,45,9,Apparel,Nest,Stationery,47,24,66,0.34306569343065696,0.004831911175079675,0.48175182481751827,0.006785236969260821
USER_0950,123,6,734.4821999999999,149,74.87219999999999,6.239349999999999,24,4.0,62.58,5.215,4.17,39.2,3.266666666666667,Jun,3,4,105,3.0,여,New York,23,6,Apparel,Housewares,Stationery,2,2,8,0.16666666666666666,0.027777777777777776,0.6666666666666666,0.1111111111111111
USER_0951,118,7,949.5696,14,91.4046,10.156066666666668,10,1.4285714285714286,36.295,4.032777777777778,7.78,55.989999999999995,6.22111111111111,Aug,5,2,73,1.0,남,California,34,3,Nest,Apparel,Housewares,3,2,4,0.3333333333333333,0.047619047619047616,0.4444444444444444,0.06349206349206349
USER_0952,165,30,6738.9157000000005,157,711.0437000000001,10.014700000000001,324,10.8,115.50800000000001,1.6268732394366199,3.1,281.9,3.9704225352112674,Jul,24,3,159,2.0,남,New York,34,8,Apparel,Nest,Lifestyle,18,9,44,0.2535211267605634,0.008450704225352112,0.6197183098591549,0.020657276995305163
USER_0953,345,28,5907.0075,1,621.9765,9.872642857142857,90,3.2142857142857144,219.67900000000003,3.4869682539682545,3.97,204.28,3.2425396825396824,Jan,28,2,173,1.0,여,New York,36,6,Apparel,Nest,Stationery,25,11,27,0.3968253968253968,0.014172335600907028,0.42857142857142855,0.015306122448979591
USER_0954,363,8,2199.5594,0,202.15340000000003,14.439528571428573,20,2.5,31.484000000000005,2.248857142857143,2.86,63.46,4.532857142857143,Jan,8,1,363,0.0,여,California,30,5,Nest,Lifestyle,Apparel,4,2,8,0.2857142857142857,0.03571428571428571,0.5714285714285714,0.07142857142857142
USER_0955,265,12,1828.6354000000001,1,168.94240000000002,8.044876190476192,29,2.4166666666666665,19.377,0.9227142857142857,2.86,80.2,3.8190476190476192,Apr,12,2,133,1.0,여,Chicago,37,8,Nest,Apparel,Housewares,6,1,14,0.2857142857142857,0.023809523809523808,0.6666666666666666,0.05555555555555555
USER_0956,167,24,4856.6167000000005,90,481.5607,8.026011666666667,104,4.333333333333333,98.054,1.6342333333333334,2.83,177.86,2.9643333333333337,Jul,16,2,173,1.0,남,Chicago,7,10,Apparel,Nest,Lifestyle,17,13,30,0.2833333333333333,0.011805555555555555,0.5,0.020833333333333332
USER_0957,221,2,741.3,0,66.3,22.099999999999998,7,3.5,0.0,0.0,0.0,12.0,4.0,May,2,1,221,0.0,남,California,11,1,Nest,None,None,0,2,1,0.0,0.0,0.3333333333333333,0.16666666666666666
USER_0958,251,10,2830.5145,0,316.6375,8.332565789473684,143,14.3,32.453,0.8540263157894737,3.42,105.6,2.7789473684210524,Apr,10,1,251,0.0,남,California,38,8,Apparel,Nest,Lifestyle,13,6,19,0.34210526315789475,0.034210526315789476,0.5,0.05
USER_0959,172,23,4730.8285000000005,0,466.8905,8.64612037037037,303,13.173913043478262,134.832,2.496888888888889,3.15,196.47,3.638333333333333,Jul,23,1,172,0.0,여,Chicago,37,7,Apparel,Nest,Housewares,18,10,26,0.3333333333333333,0.014492753623188404,0.48148148148148145,0.020933977455716585
USER_0960,194,4,656.0008,0,75.45179999999999,4.7157374999999995,21,5.25,75.441,4.7150625,9.38,39.48,2.4675,Jun,4,1,194,0.0,남,New York,24,4,Apparel,IT,Nest,5,3,8,0.3125,0.078125,0.5,0.125
USER_0961,352,32,7096.0119,0,715.4009,10.677625373134328,469,14.65625,275.329,4.109388059701493,4.48,473.94,7.073731343283582,Jan,32,1,352,0.0,여,California,43,8,Nest,Apparel,Stationery,30,8,29,0.44776119402985076,0.013992537313432836,0.43283582089552236,0.013526119402985074
USER_0962,140,2,201.83620000000002,0,18.2462,9.1231,3,1.5,0.0,0.0,0.0,12.0,6.0,Aug,2,1,140,0.0,여,Chicago,40,2,Nest,Apparel,None,0,0,2,0.0,0.0,1.0,0.5
USER_0963,167,8,889.441,0,88.831,8.075545454545455,17,2.125,30.040000000000003,2.730909090909091,3.64,55.38,5.034545454545455,Jul,8,1,167,0.0,여,California,20,4,Apparel,Nest,Stationery,4,1,6,0.36363636363636365,0.045454545454545456,0.5454545454545454,0.06818181818181818
USER_0964,282,7,699.3786,0,98.00359999999999,6.1252249999999995,16,2.2857142857142856,108.585,6.7865625,11.25,45.5,2.84375,Mar,7,1,282,0.0,남,Chicago,13,6,Apparel,Nest,IT,6,2,8,0.375,0.05357142857142857,0.5,0.07142857142857142
USER_0965,138,14,2562.1294,0,298.38939999999997,8.525411428571427,114,8.142857142857142,81.62,2.3320000000000003,4.0,101.09,2.8882857142857143,Aug,14,1,138,0.0,여,Chicago,12,9,Apparel,Nest,Lifestyle,7,8,20,0.2,0.014285714285714287,0.5714285714285714,0.04081632653061224
USER_0966,152,7,481.382,130,60.635,4.042333333333334,19,2.7142857142857144,20.603,1.3735333333333335,10.0,49.48,3.2986666666666666,Aug,5,2,206,1.0,남,New York,13,6,Apparel,Housewares,Stationery,8,1,6,0.5333333333333333,0.07619047619047618,0.4,0.05714285714285715
USER_0967,126,4,261.057,0,39.507,2.8219285714285713,16,4.0,26.2,1.8714285714285714,12.86,24.0,1.7142857142857142,Aug,4,1,126,0.0,남,California,35,6,Apparel,Apparel,Housewares,9,1,4,0.6428571428571429,0.16071428571428573,0.2857142857142857,0.07142857142857142
USER_0968,162,17,2494.6978,33,243.35580000000002,11.58837142857143,27,1.588235294117647,203.928,9.710857142857142,12.86,137.96,6.56952380952381,Jun,16,2,114,1.0,여,Chicago,44,2,Nest,Apparel,None,9,3,9,0.42857142857142855,0.025210084033613443,0.42857142857142855,0.025210084033613443
USER_0969,95,2,226.539,0,20.504,5.126,58,29.0,17.805,4.45125,15.0,39.04,9.76,Sep,2,1,95,0.0,남,New York,18,3,Stationery,Lifestyle,Apparel,2,0,2,0.5,0.25,0.5,0.25
USER_0970,39,14,2070.6079,106,205.1539,4.771020930232558,70,5.0,116.956,2.719906976744186,6.98,103.19,2.399767441860465,Aug,8,3,83,2.0,남,Washington DC,6,12,Apparel,Stationery,Nest,16,6,21,0.37209302325581395,0.026578073089700997,0.4883720930232558,0.03488372093023256
USER_0971,44,54,9953.3195,271,912.9615,9.039222772277228,195,3.611111111111111,571.782,5.66120792079208,6.34,415.65,4.115346534653465,Feb,34,3,195,2.0,남,California,44,11,Nest,Apparel,Stationery,34,12,55,0.33663366336633666,0.006233956729006234,0.5445544554455446,0.010084341767510085
USER_0972,15,1,642.2645,0,30.274500000000003,15.137250000000002,6,6.0,0.0,0.0,0.0,6.5,3.25,Dec,1,1,15,0.0,여,New York,41,1,Nest,None,None,0,1,1,0.0,0.0,0.5,0.5
USER_0973,140,13,1050.794,117,112.344,4.49376,29,2.230769230769231,98.51000000000002,3.940400000000001,7.2,92.48,3.6992000000000003,Aug,11,2,187,1.0,여,Chicago,31,8,Apparel,Nest,Stationery,10,0,15,0.4,0.03076923076923077,0.6,0.04615384615384615
USER_0974,136,2,315.7894,0,40.7374,5.092175,10,5.0,11.838000000000001,1.4797500000000001,5.0,25.02,3.1275,Aug,2,1,136,0.0,여,New York,20,3,Apparel,Apparel,Housewares,2,2,4,0.25,0.125,0.5,0.25
USER_0975,11,9,986.3383,308,87.9613,6.7662538461538455,21,2.3333333333333335,40.913000000000004,3.1471538461538464,6.15,95.49,7.345384615384615,Aug,3,7,89,6.0,남,Washington DC,6,4,Nest,Lifestyle,Apparel,4,2,7,0.3076923076923077,0.03418803418803419,0.5384615384615384,0.059829059829059825
USER_0976,118,4,93.7969,13,9.444899999999999,1.8889799999999997,5,1.25,2.718,0.5436,4.0,25.0,5.0,Aug,3,2,72,1.0,여,New York,49,3,Apparel,Apparel,Housewares,1,1,3,0.2,0.05,0.6,0.15
USER_0977,205,6,466.9596,74,56.0226,8.00322857142857,14,2.3333333333333335,135.153,19.30757142857143,21.43,62.0,8.857142857142858,Mar,5,2,176,1.0,여,California,49,3,Nest,Apparel,Stationery,5,0,2,0.7142857142857143,0.11904761904761905,0.2857142857142857,0.047619047619047616
USER_0978,239,14,1471.5483,0,166.6663,4.504494594594595,40,2.857142857142857,79.938,2.1604864864864863,4.86,90.99,2.459189189189189,May,14,1,239,0.0,남,California,20,9,Apparel,Nest,Stationery,9,7,21,0.24324324324324326,0.017374517374517374,0.5675675675675675,0.040540540540540536
USER_0979,19,9,1791.9182999999998,0,148.7023,14.870230000000001,18,2.0,188.064,18.8064,12.0,64.99,6.499,Dec,9,1,19,0.0,여,Chicago,4,3,Nest,Nest,Apparel,4,0,6,0.4,0.044444444444444446,0.6,0.06666666666666667
USER_0980,271,9,949.7503999999999,1,92.9224,4.424876190476191,42,4.666666666666667,12.351999999999999,0.5881904761904762,2.86,80.82,3.8485714285714283,Apr,9,2,136,1.0,남,California,19,8,Stationery,Lifestyle,Housewares,6,3,12,0.2857142857142857,0.031746031746031744,0.5714285714285714,0.06349206349206349
USER_0981,90,2,43.0056,0,5.0346,1.25865,4,2.0,1.999,0.49975,5.0,12.0,3.0,Oct,2,1,90,0.0,여,California,20,3,Housewares,Apparel,Apparel,2,0,2,0.5,0.25,0.5,0.25
USER_0982,239,13,1517.6792,72,158.7192,7.2145090909090905,202,15.538461538461538,105.05000000000001,4.775,7.27,149.49,6.795000000000001,May,8,4,95,3.0,여,Chicago,20,6,Apparel,Nest,Lifestyle,8,3,11,0.36363636363636365,0.027972027972027972,0.5,0.038461538461538464
USER_0983,96,39,6759.4792,29,573.7072,9.561786666666666,215,5.512820512820513,650.318,10.838633333333332,8.17,274.01,4.566833333333333,Aug,22,2,77,1.0,남,Washington DC,18,10,Apparel,Nest,Nest,21,9,30,0.35,0.008974358974358974,0.5,0.01282051282051282
USER_0984,117,10,872.7369,0,85.2409,6.088635714285714,23,2.3,1.224,0.08742857142857142,2.14,60.0,4.285714285714286,Sep,10,1,117,0.0,남,Chicago,40,4,Apparel,Nest,Housewares,1,1,12,0.07142857142857142,0.007142857142857143,0.8571428571428571,0.08571428571428572
USER_0985,310,27,5920.0867,1,590.5107,10.359836842105263,163,6.037037037037037,297.414,5.21778947368421,5.61,451.84000000000003,7.92701754385965,Feb,27,2,156,1.0,남,Chicago,31,9,Apparel,Nest,Stationery,16,9,32,0.2807017543859649,0.010396361273554255,0.5614035087719298,0.02079272254710851
USER_0986,31,3,857.768,0,90.61,9.061,36,12.0,25.902,2.5902000000000003,4.0,27.68,2.768,Nov,3,1,31,0.0,여,California,26,3,Apparel,Stationery,Nest,2,0,8,0.2,0.06666666666666667,0.8,0.26666666666666666
USER_0987,16,1,46.6656,0,6.879599999999999,2.2931999999999997,4,4.0,4.433999999999999,1.4779999999999998,10.0,6.0,2.0,Dec,1,1,16,0.0,여,California,20,1,Apparel,None,None,1,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666
USER_0988,31,10,1399.0964000000001,0,153.2784,7.66392,23,2.3,28.432000000000002,1.4216000000000002,4.0,70.49,3.5244999999999997,Nov,10,1,31,0.0,남,California,48,5,Apparel,Nest,Stationery,4,3,13,0.2,0.02,0.65,0.065
USER_0989,58,30,5182.4532,1,371.66720000000004,7.743066666666667,118,3.933333333333333,441.874,9.205708333333334,6.67,186.4,3.8833333333333333,Nov,30,2,30,1.0,여,Chicago,45,7,Apparel,Nest,Nest,16,5,27,0.3333333333333333,0.01111111111111111,0.5625,0.01875
USER_0990,311,10,979.9007,0,87.2907,4.1567,77,7.7,43.07,2.050952380952381,5.71,73.41,3.4957142857142856,Feb,10,1,311,0.0,여,Chicago,40,8,Apparel,Stationery,Stationery,6,2,13,0.2857142857142857,0.02857142857142857,0.6190476190476191,0.06190476190476191
USER_0991,25,7,990.7827,0,78.7667,4.633335294117647,28,4.0,79.044,4.649647058823529,8.82,44.5,2.6176470588235294,Dec,7,1,25,0.0,여,California,50,7,Apparel,Nest,Lifestyle,5,5,7,0.29411764705882354,0.04201680672268908,0.4117647058823529,0.058823529411764705
USER_0992,24,27,5031.802,281,588.826,10.904185185185186,503,18.62962962962963,105.624,1.956,4.63,212.42,3.9337037037037033,Mar,8,9,65,8.0,여,California,35,8,Apparel,Nest,Stationery,13,7,34,0.24074074074074073,0.008916323731138546,0.6296296296296297,0.023319615912208505
USER_0993,156,1,18.543400000000002,0,1.9134,1.9134,1,1.0,0.0,0.0,0.0,6.0,6.0,Jul,1,1,156,0.0,남,New Jersey,29,1,Apparel,None,None,0,1,0,0.0,0.0,0.0,0.0
USER_0994,222,29,5396.8031,1,524.0131,11.391589130434783,58,2.0,385.47,8.379782608695653,6.52,271.63,5.905,May,29,2,112,1.0,여,New York,46,9,Nest,Apparel,Stationery,16,9,21,0.34782608695652173,0.01199400299850075,0.45652173913043476,0.015742128935532233
USER_0995,224,13,1804.4722000000002,101,192.1982,6.406606666666667,138,10.615384615384615,103.036,3.4345333333333334,7.33,88.48,2.9493333333333336,Feb,8,2,213,1.0,여,Chicago,23,7,Stationery,Nest,Lifestyle,11,3,16,0.36666666666666664,0.028205128205128202,0.5333333333333333,0.041025641025641026
USER_0996,3,42,8538.393,351,695.4060000000001,11.216225806451614,264,6.285714285714286,911.553,14.702467741935484,9.68,317.15,5.115322580645161,Dec,33,2,352,1.0,남,California,47,8,Nest,Nest,Apparel,24,9,29,0.3870967741935484,0.009216589861751152,0.46774193548387094,0.011136712749615975
USER_0997,221,5,477.426,0,53.378,5.3378,72,14.4,81.64200000000001,8.164200000000001,12.0,43.99,4.399,May,5,1,221,0.0,남,Chicago,12,4,Stationery,Apparel,Nest,6,2,2,0.6,0.12,0.2,0.04
USER_0998,200,20,2639.6942,0,291.9952,7.29988,130,6.5,225.11099999999996,5.627774999999999,9.0,161.45,4.03625,Jun,20,1,200,0.0,여,New York,13,8,Apparel,Nest,Lifestyle,12,7,21,0.3,0.015,0.525,0.026250000000000002
USER_0999,151,4,400.8526,0,34.9366,4.367075,57,14.25,43.40400000000001,5.425500000000001,10.0,37.9,4.7375,Aug,4,1,151,0.0,여,Chicago,36,6,Stationery,Nest,Apparel,4,1,3,0.5,0.125,0.375,0.09375
USER_1000,81,30,5029.93,249,438.22700000000003,7.4275762711864415,129,4.3,194.627,3.298762711864407,4.24,208.93,3.5411864406779663,Oct,13,3,193,2.0,여,Washington DC,50,11,Apparel,Nest,Stationery,20,8,31,0.3389830508474576,0.011299435028248588,0.5254237288135594,0.01751412429378531
USER_1001,123,1,50.758,0,4.9879999999999995,0.8313333333333333,7,7.0,3.7,0.6166666666666667,10.0,19.99,3.3316666666666666,Aug,1,1,123,0.0,여,California,37,2,Lifestyle,Stationery,None,3,1,2,0.5,0.5,0.3333333333333333,0.3333333333333333
USER_1002,56,31,6369.5208,0,500.8908,12.216848780487805,74,2.3870967741935485,184.92000000000002,4.510243902439025,4.39,213.99,5.219268292682927,Nov,31,1,56,0.0,남,California,16,5,Nest,Nest,Apparel,9,8,24,0.21951219512195122,0.007081038552321007,0.5853658536585366,0.01888276947285602
USER_1003,65,10,3264.467,73,373.005,13.815,332,33.2,98.73800000000001,3.6569629629629636,3.33,74.87,2.7729629629629633,Aug,5,2,105,1.0,여,California,16,5,Lifestyle,Stationery,Nest,5,7,15,0.18518518518518517,0.018518518518518517,0.5555555555555556,0.05555555555555556
USER_1004,213,13,2129.263,44,216.057,9.820772727272727,43,3.3076923076923075,21.084,0.9583636363636363,1.82,112.64,5.12,Apr,6,5,60,4.0,여,Chicago,31,3,Apparel,Nest,Housewares,3,2,17,0.13636363636363635,0.010489510489510488,0.7727272727272727,0.05944055944055944
USER_1005,127,1,15.408,0,1.728,1.728,1,1.0,1.92,1.92,20.0,6.0,6.0,Aug,1,1,127,0.0,남,New Jersey,6,1,Apparel,None,None,1,0,0,1.0,1.0,0.0,0.0
USER_1006,125,26,4740.9177,89,456.1447,8.606503773584906,322,12.384615384615385,236.977,4.471264150943396,6.6,212.33,4.00622641509434,Aug,12,3,101,2.0,여,Chicago,29,10,Apparel,Nest,Stationery,17,7,29,0.32075471698113206,0.012336719883889695,0.5471698113207547,0.02104499274310595
USER_1007,341,10,2216.6362,1,217.49220000000003,16.73016923076923,22,2.2,133.866,10.297384615384617,5.38,65.0,5.0,Jan,10,2,171,1.0,여,California,39,2,Nest,Apparel,None,7,1,5,0.5384615384615384,0.05384615384615384,0.38461538461538464,0.038461538461538464
USER_1008,24,16,2601.9292,0,271.4672,8.757006451612902,139,8.6875,243.948,7.869290322580645,14.52,108.48,3.4993548387096776,Dec,16,1,24,0.0,여,New Jersey,19,8,Apparel,Nest,Stationery,15,2,14,0.4838709677419355,0.03024193548387097,0.45161290322580644,0.028225806451612902
USER_1009,257,1,86.49119999999999,0,12.9492,2.5898399999999997,6,6.0,4.398,0.8795999999999999,4.0,6.0,1.2,Apr,1,1,257,0.0,여,Chicago,45,3,Apparel,Apparel,Lifestyle,2,1,2,0.4,0.4,0.4,0.4
USER_1010,259,32,7890.298900000001,1,748.2909000000001,12.471515000000002,184,5.75,303.302,5.055033333333333,4.0,249.71,4.161833333333333,Apr,32,2,130,1.0,여,Washington DC,37,6,Nest,Apparel,Stationery,24,12,24,0.4,0.0125,0.4,0.0125
USER_1011,43,18,1979.9364,1,167.2144,6.431323076923078,47,2.611111111111111,239.988,9.230307692307692,10.0,117.69,4.526538461538461,Nov,18,2,22,1.0,남,New York,6,7,Stationery,Apparel,Nest,13,4,9,0.5,0.027777777777777776,0.34615384615384615,0.019230769230769232
USER_1012,2,27,3680.2746,275,347.5296,8.911015384615386,43,1.5925925925925926,412.275,10.571153846153846,12.82,172.2,4.415384615384615,Dec,14,5,110,4.0,여,California,47,7,Nest,Apparel,Nest,17,3,19,0.4358974358974359,0.016144349477682812,0.48717948717948717,0.018043684710351376
