Recency,Frequency,Monetary,Length,성별,평균구매주기,구매카테고리수,총납세액,총구매수량,총할인금액,총배송료,당월구매횟수,고유거래일수,used개수,not used개수,Used_ratio_per_F,Clicked_ratio_per_F,First_category,Second_category,Third_category,labels
7,3,851.5174999999999,1,여,4,2,53.157500000000006,5,0.0,38.97,3,2,0,1,0.0,0.2222222222222222,Nest,Nest,None,2
22,69,12806.6364,1,남,12,9,1104.4844,252,1445.208,489.52,69,2,41,14,0.005166981726528,0.0075614366729678,Apparel,Nest,Nest,4
137,5,1010.225,27,여,95,3,104.125,15,71.12,43.47,3,2,4,1,0.08,0.1,Apparel,Nest,Nest,6
136,8,733.8697000000001,141,남,209,5,84.4597,24,79.94,94.23,5,2,9,1,0.0592105263157894,0.0592105263157894,Apparel,Nest,Stationery,3
47,8,997.0846,12,여,35,5,77.1726,23,18.038,48.0,8,2,3,3,0.0234375,0.078125,Apparel,Housewares,Stationery,6
280,11,1729.4768,0,남,280,4,175.2018,21,219.585,85.85,11,1,5,1,0.0349650349650349,0.0489510489510489,Nest,Apparel,Apparel,0
46,7,1303.496,19,여,42,3,119.941,20,70.895,42.5,6,2,5,2,0.0549450549450549,0.0659340659340659,Apparel,Nest,Nest,3
173,12,2627.7194,33,여,79,3,260.6104,76,143.011,87.84,11,3,7,5,0.0307017543859649,0.0307017543859649,Nest,Apparel,Stationery,3
290,1,15.784,0,여,290,1,0.504,1,0.0,12.48,1,1,0,0,0.0,1.0,Lifestyle,None,None,2
327,6,1190.0164,0,여,327,3,107.6144,28,53.598000000000006,90.24,6,1,2,2,0.0476190476190476,0.0714285714285714,Nest,Apparel,Stationery,7
177,12,3213.1293,128,여,144,9,338.08230000000003,71,307.863,88.52,7,3,9,4,0.0267857142857142,0.0446428571428571,Nest,Apparel,Stationery,3
135,17,2548.9663,77,여,72,7,289.6433,63,210.987,115.47,9,4,15,3,0.023219814241486,0.0309597523219814,Apparel,Nest,Lifestyle,3
152,14,2349.427,182,여,258,8,228.063,98,63.066,204.6,12,2,9,7,0.0247252747252747,0.0274725274725274,Apparel,Nest,Stationery,3
179,7,1259.8164,0,남,179,2,115.1364,11,26.8,42.5,7,1,2,2,0.0285714285714285,0.0857142857142857,Nest,Apparel,None,7
19,13,2084.0525,0,여,19,6,151.68550000000002,20,70.38300000000001,96.49,13,1,4,7,0.017094017094017,0.0299145299145299,Apparel,Nest,Nest,0
21,64,11485.4441,281,남,83,12,1256.4631,341,1727.849,455.44,23,7,43,18,0.0054183467741935,0.0079385080645161,Apparel,Nest,Stationery,5
255,4,160.668,0,여,255,3,18.927,5,1.899,38.49,4,1,1,1,0.05,0.15,Apparel,Lifestyle,Housewares,2
76,3,550.8204,245,남,283,6,54.9104,70,19.9,18.5,2,2,1,0,0.0416666666666666,0.2916666666666667,Housewares,Stationery,Lifestyle,6
340,2,812.8737,0,여,340,8,96.3537,50,28.76,13.0,2,1,9,1,0.225,0.25,Housewares,Apparel,Nest,7
28,15,1531.3056,191,남,45,8,153.80960000000002,53,88.914,105.99,7,9,11,5,0.0203703703703703,0.037037037037037,Apparel,Nest,Stationery,3
223,7,877.7334000000001,0,여,223,4,102.5254,27,80.822,42.0,7,1,8,3,0.0634920634920634,0.0555555555555555,Apparel,Nest,Apparel,0
135,11,1801.4942,204,남,271,4,161.36620000000002,22,30.742000000000004,77.48,10,2,2,4,0.0151515151515151,0.0454545454545454,Nest,Stationery,Apparel,3
117,11,1617.5636,0,여,117,6,192.0116,117,89.02799999999999,117.92,11,1,6,6,0.0218181818181818,0.0472727272727272,Stationery,Apparel,Nest,0
16,20,4248.9952,343,남,117,9,377.5192,65,172.674,155.48,8,6,11,10,0.013095238095238,0.025,Nest,Apparel,Stationery,1
361,17,4112.8208,1,남,181,4,385.9098,40,176.36900000000003,104.0,17,2,12,3,0.0252100840336134,0.0273109243697479,Nest,Housewares,Apparel,0
285,4,1218.805,0,여,285,5,133.918,199,91.803,42.67,4,1,5,4,0.1041666666666666,0.0625,Stationery,Lifestyle,Apparel,0
66,71,12501.2194,1,여,34,9,1111.9804,336,327.981,544.08,71,2,47,24,0.0048319111750796,0.0067852369692608,Apparel,Nest,Stationery,4
123,6,734.4821999999999,149,여,105,6,74.87219999999999,24,62.58,39.2,3,4,2,2,0.0277777777777777,0.1111111111111111,Apparel,Housewares,Stationery,6
118,7,949.5696,14,남,73,3,91.4046,10,36.295,55.99,5,2,3,2,0.0476190476190476,0.0634920634920634,Nest,Apparel,Housewares,6
165,30,6738.9157000000005,157,남,159,8,711.0437000000001,324,115.508,281.9,24,3,18,9,0.0084507042253521,0.0206572769953051,Apparel,Nest,Lifestyle,1
345,28,5907.0075,1,여,173,6,621.9765,90,219.67900000000003,204.28,28,2,25,11,0.014172335600907,0.0153061224489795,Apparel,Nest,Stationery,4
363,8,2199.5594,0,여,363,5,202.15340000000003,20,31.484000000000005,63.46,8,1,4,2,0.0357142857142857,0.0714285714285714,Nest,Lifestyle,Apparel,0
265,12,1828.6354,1,여,133,8,168.94240000000002,29,19.377,80.2,12,2,6,1,0.0238095238095238,0.0555555555555555,Nest,Apparel,Housewares,0
167,24,4856.6167000000005,90,남,173,10,481.5607,104,98.054,177.86,16,2,17,13,0.0118055555555555,0.0208333333333333,Apparel,Nest,Lifestyle,1
221,2,741.3,0,남,221,1,66.3,7,0.0,12.0,2,1,0,2,0.0,0.1666666666666666,Nest,None,None,2
251,10,2830.5145,0,남,251,8,316.6375,143,32.453,105.6,10,1,13,6,0.0342105263157894,0.05,Apparel,Nest,Lifestyle,0
172,23,4730.8285000000005,0,여,172,7,466.8905,303,134.832,196.47,23,1,18,10,0.0144927536231884,0.0209339774557165,Apparel,Nest,Housewares,4
194,4,656.0008,0,남,194,4,75.45179999999999,21,75.441,39.48,4,1,5,3,0.078125,0.125,Apparel,IT,Nest,7
352,32,7096.0119,0,여,352,8,715.4009,469,275.329,473.94,32,1,30,8,0.0139925373134328,0.013526119402985,Nest,Apparel,Stationery,4
140,2,201.8362,0,여,140,2,18.2462,3,0.0,12.0,2,1,0,0,0.0,0.5,Nest,Apparel,None,2
167,8,889.441,0,여,167,4,88.831,17,30.040000000000003,55.38,8,1,4,1,0.0454545454545454,0.0681818181818181,Apparel,Nest,Stationery,7
282,7,699.3786,0,남,282,6,98.0036,16,108.585,45.5,7,1,6,2,0.0535714285714285,0.0714285714285714,Apparel,Nest,IT,7
138,14,2562.1294,0,여,138,9,298.3894,114,81.62,101.09,14,1,7,8,0.0142857142857142,0.0408163265306122,Apparel,Nest,Lifestyle,0
152,7,481.382,130,남,206,6,60.635,19,20.603,49.48,5,2,8,1,0.0761904761904761,0.0571428571428571,Apparel,Housewares,Stationery,6
126,4,261.057,0,남,126,6,39.507,16,26.2,24.0,4,1,9,1,0.1607142857142857,0.0714285714285714,Apparel,Apparel,Housewares,7
162,17,2494.6978,33,여,114,2,243.3558,27,203.928,137.96,16,2,9,3,0.0252100840336134,0.0252100840336134,Nest,Apparel,None,3
95,2,226.539,0,남,95,3,20.504,58,17.805,39.04,2,1,2,0,0.25,0.25,Stationery,Lifestyle,Apparel,7
39,14,2070.6079,106,남,83,12,205.1539,70,116.956,103.19,8,3,16,6,0.0265780730897009,0.0348837209302325,Apparel,Stationery,Nest,3
44,54,9953.3195,271,남,195,11,912.9615,195,571.782,415.65,34,3,34,12,0.0062339567290062,0.01008434176751,Nest,Apparel,Stationery,5
15,1,642.2645,0,여,15,1,30.274500000000003,6,0.0,6.5,1,1,0,1,0.0,0.5,Nest,None,None,2
140,13,1050.794,117,여,187,8,112.344,29,98.51000000000002,92.48,11,2,10,0,0.0307692307692307,0.0461538461538461,Apparel,Nest,Stationery,3
136,2,315.7894,0,여,136,3,40.7374,10,11.838,25.02,2,1,2,2,0.125,0.25,Apparel,Apparel,Housewares,7
11,9,986.3383,308,남,89,4,87.9613,21,40.913,95.49,3,7,4,2,0.0341880341880341,0.0598290598290598,Nest,Lifestyle,Apparel,6
118,4,93.7969,13,여,72,3,9.4449,5,2.718,25.0,3,2,1,1,0.05,0.15,Apparel,Apparel,Housewares,2
205,6,466.9596,74,여,176,3,56.0226,14,135.153,62.0,5,2,5,0,0.119047619047619,0.0476190476190476,Nest,Apparel,Stationery,6
239,14,1471.5483,0,남,239,9,166.6663,40,79.938,90.99,14,1,9,7,0.0173745173745173,0.0405405405405405,Apparel,Nest,Stationery,0
19,9,1791.9182999999998,0,여,19,3,148.7023,18,188.064,64.99,9,1,4,0,0.0444444444444444,0.0666666666666666,Nest,Nest,Apparel,0
271,9,949.7504,1,남,136,8,92.9224,42,12.352,80.82,9,2,6,3,0.0317460317460317,0.0634920634920634,Stationery,Lifestyle,Housewares,7
90,2,43.0056,0,여,90,3,5.0346,4,1.999,12.0,2,1,2,0,0.25,0.25,Housewares,Apparel,Apparel,2
239,13,1517.6792,72,여,95,6,158.7192,202,105.05,149.49,8,4,8,3,0.0279720279720279,0.0384615384615384,Apparel,Nest,Lifestyle,3
96,39,6759.4792,29,남,77,10,573.7072,215,650.318,274.01,22,2,21,9,0.0089743589743589,0.0128205128205128,Apparel,Nest,Nest,1
117,10,872.7369,0,남,117,4,85.2409,23,1.224,60.0,10,1,1,1,0.0071428571428571,0.0857142857142857,Apparel,Nest,Housewares,7
310,27,5920.0867,1,남,156,9,590.5107,163,297.414,451.84,27,2,16,9,0.0103963612735542,0.0207927225471085,Apparel,Nest,Stationery,4
31,3,857.768,0,여,31,3,90.61,36,25.902,27.68,3,1,2,0,0.0666666666666666,0.2666666666666666,Apparel,Stationery,Nest,7
16,1,46.6656,0,여,16,1,6.879599999999999,4,4.433999999999999,6.0,1,1,1,0,0.3333333333333333,0.6666666666666666,Apparel,None,None,2
31,10,1399.0964,0,남,31,5,153.2784,23,28.432,70.49,10,1,4,3,0.02,0.065,Apparel,Nest,Stationery,0
58,30,5182.4532,1,여,30,7,371.6672,118,441.874,186.4,30,2,16,5,0.0111111111111111,0.01875,Apparel,Nest,Nest,4
311,10,979.9007,0,여,311,8,87.2907,77,43.07,73.41,10,1,6,2,0.0285714285714285,0.0619047619047619,Apparel,Stationery,Stationery,0
25,7,990.7827,0,여,25,7,78.7667,28,79.044,44.5,7,1,5,5,0.042016806722689,0.0588235294117647,Apparel,Nest,Lifestyle,0
24,27,5031.802,281,여,65,8,588.826,503,105.624,212.42,8,9,13,7,0.0089163237311385,0.0233196159122085,Apparel,Nest,Stationery,1
156,1,18.5434,0,남,156,1,1.9134,1,0.0,6.0,1,1,0,1,0.0,0.0,Apparel,None,None,2
222,29,5396.8031,1,여,112,9,524.0131,58,385.47,271.63,29,2,16,9,0.0119940029985007,0.0157421289355322,Nest,Apparel,Stationery,4
224,13,1804.4722,101,여,213,7,192.1982,138,103.036,88.48,8,2,11,3,0.0282051282051282,0.041025641025641,Stationery,Nest,Lifestyle,3
3,42,8538.393,351,남,352,8,695.4060000000001,264,911.553,317.15,33,2,24,9,0.0092165898617511,0.0111367127496159,Nest,Nest,Apparel,1
221,5,477.426,0,남,221,4,53.378,72,81.64200000000001,43.99,5,1,6,2,0.12,0.04,Stationery,Apparel,Nest,7
200,20,2639.6942,0,여,200,8,291.9952,130,225.111,161.45,20,1,12,7,0.015,0.02625,Apparel,Nest,Lifestyle,4
151,4,400.8526,0,여,151,6,34.9366,57,43.40400000000001,37.9,4,1,4,1,0.125,0.09375,Stationery,Nest,Apparel,7
81,30,5029.93,249,여,193,11,438.227,129,194.627,208.93,13,3,20,8,0.0112994350282485,0.0175141242937853,Apparel,Nest,Stationery,1
123,1,50.758,0,여,123,2,4.988,7,3.7,19.99,1,1,3,1,0.5,0.3333333333333333,Lifestyle,Stationery,None,2
56,31,6369.5208,0,남,56,5,500.8908,74,184.92,213.99,31,1,9,8,0.007081038552321,0.018882769472856,Nest,Nest,Apparel,4
65,10,3264.467,73,여,105,5,373.005,332,98.738,74.87,5,2,5,7,0.0185185185185185,0.0555555555555555,Lifestyle,Stationery,Nest,3
213,13,2129.263,44,여,60,3,216.057,43,21.084,112.64,6,5,3,2,0.0104895104895104,0.0594405594405594,Apparel,Nest,Housewares,3
127,1,15.408,0,남,127,1,1.728,1,1.92,6.0,1,1,1,0,1.0,0.0,Apparel,None,None,2
125,26,4740.9177,89,여,101,10,456.1447,322,236.977,212.33,12,3,17,7,0.0123367198838896,0.0210449927431059,Apparel,Nest,Stationery,1
341,10,2216.6362,1,여,171,2,217.49220000000005,22,133.866,65.0,10,2,7,1,0.0538461538461538,0.0384615384615384,Nest,Apparel,None,0
24,16,2601.9292,0,여,24,8,271.4672,139,243.948,108.48,16,1,15,2,0.0302419354838709,0.0282258064516129,Apparel,Nest,Stationery,4
257,1,86.49119999999999,0,여,257,3,12.9492,6,4.398,6.0,1,1,2,1,0.4,0.4,Apparel,Apparel,Lifestyle,2
259,32,7890.298900000001,1,여,130,6,748.2909000000001,184,303.302,249.71,32,2,24,12,0.0125,0.0125,Nest,Apparel,Stationery,4
43,18,1979.9364,1,남,22,7,167.2144,47,239.988,117.69,18,2,13,4,0.0277777777777777,0.0192307692307692,Stationery,Apparel,Nest,0
2,27,3680.2746,275,여,110,7,347.5296,43,412.275,172.2,14,5,17,3,0.0161443494776828,0.0180436847103513,Nest,Apparel,Nest,1
69,9,1457.3426,146,남,180,7,179.0136,83,78.561,110.13,7,2,5,2,0.0396825396825396,0.0555555555555555,Apparel,Nest,Apparel,3
163,1,17.34,0,여,163,1,1.89,1,1.05,6.0,1,1,1,0,1.0,0.0,Apparel,None,None,2
194,14,3806.5022,158,남,255,6,375.65920000000006,123,77.30699999999999,95.99,10,2,8,2,0.019047619047619,0.0476190476190476,Nest,Apparel,Stationery,3
336,11,1817.1282,9,여,177,4,174.82420000000002,18,31.566000000000003,71.5,11,2,3,5,0.0227272727272727,0.0303030303030303,Nest,Apparel,Stationery,0
143,15,1706.9706,0,여,143,6,188.6946,68,153.374,96.99,15,1,9,8,0.0181818181818181,0.0323232323232323,Apparel,Nest,Lifestyle,0
292,22,3678.4167,1,여,147,9,437.0387,155,354.312,207.9,22,2,12,9,0.0106951871657754,0.0267379679144385,Apparel,Nest,Apparel,4
151,8,719.1158,0,여,151,6,78.8998,20,36.024,62.49,8,1,3,3,0.034090909090909,0.0568181818181818,Nest,Lifestyle,Apparel,7
358,4,518.4818,0,여,358,3,48.1508,7,5.009,26.0,4,1,3,0,0.15,0.1,Nest,Apparel,Stationery,7
214,5,6780.9962,56,남,163,4,1013.9002,265,161.16400000000002,85.17,4,2,5,4,0.0555555555555555,0.1,Apparel,Stationery,Nest,3
130,1,592.1178,0,여,130,2,89.4078,29,0.0,6.0,1,1,0,0,0.0,1.0,Apparel,Apparel,None,2
215,9,1528.084,0,여,215,6,151.712,25,124.198,67.98,9,1,6,4,0.0416666666666666,0.0416666666666666,Nest,Apparel,Stationery,0
80,28,3906.7339,197,남,118,10,391.2529,108,221.819,219.97,10,4,21,7,0.01171875,0.0200892857142857,Nest,Apparel,Housewares,1
195,10,2307.0846,0,남,195,3,244.7546,158,339.27,80.67,10,1,10,2,0.0476190476190476,0.0428571428571428,Nest,Apparel,Stationery,0
244,2,92.958,0,여,244,2,6.614,11,3.196,25.9,2,1,1,0,0.1666666666666666,0.3333333333333333,Stationery,Housewares,None,2
152,14,2293.241,0,여,152,5,231.645,36,128.984,91.49,14,1,9,6,0.0247252747252747,0.0302197802197802,Nest,Apparel,Housewares,0
27,11,2014.3344,195,남,139,5,167.5674,30,127.413,71.0,9,3,6,3,0.0303030303030303,0.0454545454545454,Nest,Apparel,Nest,3
256,1,280.731,0,남,256,1,40.311,5,0.0,16.47,1,1,0,1,0.0,0.0,Apparel,None,None,2
360,5,2137.4318,0,여,360,7,259.1258,708,44.524,32.5,5,1,3,4,0.0428571428571428,0.1,Stationery,Nest,Lifestyle,0
117,1,8.249,0,여,117,1,0.159,1,0.0,6.5,1,1,0,0,0.0,1.0,Stationery,None,None,2
265,3,81.6238,0,여,265,3,7.1808,16,0.8970000000000001,19.5,3,1,1,1,0.0555555555555555,0.2222222222222222,Stationery,Apparel,Lifestyle,2
163,1,1043.5228,0,남,163,4,161.20680000000002,289,76.46400000000001,6.0,1,1,4,0,0.4444444444444444,0.5555555555555556,Apparel,Lifestyle,Stationery,7
186,8,850.7702,16,여,72,4,94.1752,37,178.90499999999997,56.42,8,3,5,0,0.0694444444444444,0.0555555555555555,Apparel,Nest,Stationery,3
26,14,2945.7905,0,여,26,3,236.0135,88,477.183,117.39,14,1,8,4,0.0317460317460317,0.0238095238095238,Nest,Nest,Stationery,0
89,24,5428.4563,1,여,45,10,452.3813,59,172.63500000000002,169.17,24,2,14,3,0.0166666666666666,0.0214285714285714,Nest,Nest,Apparel,4
335,6,1188.219,0,여,335,2,106.17000000000002,10,15.371000000000002,39.0,6,1,1,3,0.0208333333333333,0.0833333333333333,Nest,IT,None,7
120,3,280.32879999999994,182,여,161,5,47.5978,50,64.65899999999999,18.5,1,3,7,1,0.1944444444444444,0.1111111111111111,Apparel,Stationery,Lifestyle,6
290,5,769.4916000000001,0,여,290,6,78.1916,27,0.0,38.48,5,1,0,3,0.0,0.1333333333333333,Apparel,Nest,Lifestyle,7
131,13,2366.0946,0,남,131,9,230.8046,419,188.71,105.45,13,1,10,7,0.019723865877712,0.0433925049309664,Stationery,Apparel,Lifestyle,4
58,6,164.01420000000002,191,여,110,4,15.7192,19,2.225,36.0,3,4,2,1,0.0303030303030303,0.1212121212121212,Stationery,Apparel,Stationery,6
292,7,1046.5876,0,여,292,3,109.0146,11,78.89699999999999,45.5,7,1,2,2,0.0357142857142857,0.0714285714285714,Nest,Apparel,Housewares,7
78,1,25.7812,0,여,78,3,2.9502,6,1.159,6.0,1,1,2,0,0.5,0.5,Lifestyle,Stationery,Apparel,2
235,5,1074.4868,0,여,235,4,120.9088,69,58.132000000000005,54.35,5,1,5,3,0.1111111111111111,0.0222222222222222,Apparel,Nest,Housewares,0
108,25,3906.0275,93,여,73,9,419.8565,277,196.069,206.44,14,4,13,6,0.01,0.0253846153846153,Apparel,Nest,Stationery,1
156,8,849.3731,0,여,156,7,98.0791,50,27.946,55.35,8,1,7,4,0.0301724137931034,0.0775862068965517,Apparel,Lifestyle,Apparel,0
270,1,93.452,0,남,270,1,13.959,5,4.557,6.5,1,1,1,1,0.3333333333333333,0.3333333333333333,Apparel,None,None,2
14,33,5997.155299999999,179,남,93,7,526.9683,134,423.753,280.8,21,4,20,7,0.0106326422115895,0.0159489633173843,Nest,Apparel,Nest,1
180,51,8927.172700000001,1,남,91,10,865.4417000000001,123,264.48900000000003,340.48,51,2,25,14,0.0056344376831192,0.0108181203515889,Nest,Apparel,Stationery,4
52,24,4503.7796,213,남,159,5,418.6196,83,116.31,153.99,19,3,10,8,0.0080128205128205,0.0272435897435897,Apparel,Nest,Stationery,1
131,9,1482.3971,100,여,110,6,150.1071,28,87.66,54.0,5,3,11,1,0.0611111111111111,0.0444444444444444,Apparel,Nest,Apparel,3
23,28,3419.195,177,여,94,6,389.391,313,235.706,182.68,17,4,21,13,0.0124999999999999,0.0154761904761904,Apparel,Nest,Stationery,1
214,28,4560.1913,79,여,186,8,514.1733,330,448.482,273.67,24,2,32,14,0.0152380952380952,0.0138095238095238,Apparel,Nest,Stationery,1
187,1,21.3282,0,여,187,1,2.3382,1,0.0,6.0,1,1,0,0,0.0,1.0,Housewares,None,None,2
177,49,8987.2911,100,남,125,12,831.7011,566,329.86,507.79,28,3,36,17,0.006931074316519,0.010204081632653,Apparel,Nest,Stationery,5
60,47,11350.6164,0,남,60,8,1162.8844,233,1034.278,387.73,47,1,35,11,0.0080073209791809,0.010752688172043,Apparel,Nest,Nest,4
21,1,49.5496,0,여,21,1,8.8056,1,14.676,6.5,1,1,1,0,1.0,0.0,Apparel,None,None,2
18,8,1246.8435,247,여,256,6,100.7575,52,20.484,81.99,5,2,3,5,0.0208333333333333,0.0694444444444444,Apparel,Housewares,Stationery,3
312,28,4947.988,1,여,157,10,460.586,68,184.618,213.0,28,2,15,5,0.0119047619047619,0.0198412698412698,Nest,Apparel,Stationery,4
163,34,6187.6763,137,여,109,9,604.6883,236,540.352,534.38,26,4,24,8,0.0117647058823529,0.0137254901960784,Nest,Apparel,Stationery,1
221,22,2575.3987,73,여,122,9,265.4277,49,151.439,201.25,12,3,10,6,0.0108225108225108,0.0281385281385281,Apparel,Housewares,Nest,3
5,67,11840.9321,320,여,129,14,1159.6061,851,1142.934,638.36,22,5,44,21,0.0049377174278981,0.0076310178431152,Apparel,Nest,Stationery,5
229,8,683.2552000000001,0,여,229,6,76.2832,97,23.808000000000003,91.42,8,1,8,2,0.05,0.0625,Stationery,Apparel,Apparel,0
245,21,3884.4699,0,여,245,7,439.4729,245,164.973,153.97,21,1,14,5,0.0144927536231884,0.0279503105590062,Apparel,Nest,Stationery,4
76,9,2408.1788,0,여,76,7,164.9078,23,55.369,378.99,9,1,4,1,0.0317460317460317,0.0714285714285714,Nest,Apparel,Nest,0
143,26,3411.4722,1,남,72,8,349.2202,139,167.578,237.11,26,2,13,12,0.0106382978723404,0.0180032733224222,Apparel,Nest,Housewares,4
199,13,2636.3143,0,여,199,8,350.2953,184,48.621,158.94,13,1,6,6,0.0153846153846153,0.0461538461538461,Apparel,Housewares,Apparel,0
1,28,5706.6886,24,여,24,10,573.3826,90,392.724,202.0,28,2,17,11,0.0104679802955665,0.0184729064039408,Apparel,Nest,Apparel,1
117,27,3242.5326,83,남,94,10,336.6696,74,357.177,188.8,20,3,15,10,0.0118203309692671,0.0173364854215918,Apparel,Nest,Housewares,1
12,9,1956.956,131,남,137,6,226.253,56,75.217,110.23,7,2,4,4,0.023391812865497,0.0643274853801169,Apparel,Housewares,Nest,3
344,4,1035.0006,0,남,344,4,104.0476,16,59.627,26.0,4,1,7,0,0.1944444444444444,0.0555555555555555,Nest,Apparel,Lifestyle,7
335,2,164.59059999999997,0,여,335,2,14.8006,2,0.0,13.0,2,1,0,1,0.0,0.25,Apparel,Nest,None,2
44,7,1742.7554,0,여,44,6,141.2514,22,135.096,49.49,7,1,5,1,0.0446428571428571,0.0892857142857142,Apparel,Nest,Nest,0
72,6,994.7356,0,여,72,4,86.6726,10,10.997,42.99,6,1,2,1,0.0476190476190476,0.0952380952380952,Nest,Nest,Lifestyle,7
51,26,6799.1958,0,남,51,9,620.2198,100,417.084,162.48,26,1,17,9,0.013076923076923,0.0184615384615384,Nest,Apparel,Lifestyle,4
37,45,9205.8393,301,여,213,7,775.6533000000001,127,682.044,514.71,37,3,24,8,0.0079601990049751,0.011608623548922,Nest,Apparel,Nest,1
18,57,11428.5848,142,남,151,10,1055.0518,377,980.577,427.42,45,2,35,15,0.0058479532163742,0.0091896407685881,Apparel,Nest,Nest,5
124,19,2942.4474,158,여,220,7,274.2674,42,303.48,127.91,12,2,13,3,0.0228070175438596,0.0245614035087719,Nest,Apparel,Stationery,3
21,36,6104.6555,258,남,76,7,614.5085,456,271.513,271.12,13,7,20,9,0.0074074074074074,0.017037037037037,Apparel,Nest,Stationery,1
256,14,2227.039,84,여,212,2,211.753,23,78.784,90.5,13,2,6,2,0.0225563909774436,0.0413533834586466,Nest,Apparel,None,3
55,61,10451.1753,233,여,74,10,1037.3773,1376,1062.382,552.66,23,7,38,15,0.0052348808375809,0.0090921614547458,Apparel,Nest,Stationery,5
132,17,3473.3076,0,여,132,7,341.60360000000003,78,121.736,102.0,17,1,18,8,0.0199778024417314,0.0299667036625971,Apparel,Nest,Lifestyle,0
257,32,5225.3391,1,여,129,10,532.9521,284,157.833,253.92,32,2,29,7,0.0137310606060606,0.0142045454545454,Nest,Apparel,Stationery,4
214,31,3926.7259,0,여,214,11,380.8199,207,297.36400000000003,171.49,31,1,16,9,0.0093841642228739,0.0175953079178885,Nest,Stationery,Housewares,4
222,1,36.723,0,여,222,1,5.643,1,6.2700000000000005,6.0,1,1,1,0,1.0,0.0,Apparel,None,None,2
219,7,1995.0434,0,여,219,3,191.4594,52,139.32600000000002,77.18,7,1,4,2,0.038095238095238,0.0857142857142857,Nest,Apparel,Stationery,0
15,36,8189.7613,305,남,89,10,850.8053,318,481.534,317.88,10,7,24,14,0.0072463768115942,0.0163043478260869,Apparel,Nest,Stationery,1
35,16,2968.2904,158,여,117,5,241.4204,24,212.5,111.19,12,3,5,5,0.015625,0.03125,Nest,Nest,Apparel,3
212,13,1841.8432,79,남,123,7,178.97220000000002,94,100.029,144.93,6,3,5,4,0.020242914979757,0.0404858299595141,Nest,Stationery,Apparel,3
143,8,1418.0264,0,여,143,7,197.8404,67,167.304,99.63,8,1,4,3,0.0277777777777777,0.0763888888888889,Apparel,Nest,IT,0
349,1,261.5706,0,남,349,2,41.0166,12,13.816000000000004,6.5,1,1,2,1,0.4,0.4,Apparel,Housewares,None,2
34,10,1698.7795,287,여,121,10,180.0795,53,82.73,75.99,3,5,12,4,0.0461538461538461,0.0384615384615384,Nest,Apparel,Apparel,3
115,8,1720.609,1,남,58,6,198.527,99,263.058,68.99,8,2,7,2,0.0460526315789473,0.0657894736842105,Lifestyle,Nest,Apparel,0
139,13,1652.3603,0,남,139,7,151.1003,28,68.47,78.0,13,1,6,3,0.0242914979757085,0.0404858299595141,Apparel,Nest,Nest,0
268,2,619.9888,34,여,168,4,57.9998,14,3.441,13.0,1,2,4,3,0.1538461538461538,0.2307692307692307,Stationery,Lifestyle,Nest,6
290,1,28.857000000000003,0,여,290,2,2.862,10,2.385,12.48,1,1,1,0,0.5,0.5,Lifestyle,Housewares,None,2
223,5,1323.842,56,여,167,6,170.13299999999998,297,64.071,51.93,4,2,2,2,0.04,0.12,Nest,Apparel,Stationery,3
175,43,3567.4515,68,남,155,6,469.3955,200,149.794,328.5,42,2,19,9,0.0063122923588039,0.013953488372093,Apparel,Nest,Stationery,1
136,17,3239.7498,32,여,100,5,307.97180000000003,113,73.652,120.92,15,2,11,2,0.0231092436974789,0.0315126050420168,Apparel,Nest,Housewares,3
57,1,267.8,0,남,57,1,23.8,2,0.0,6.0,1,1,0,0,0.0,1.0,Nest,None,None,2
333,11,2540.348,0,여,333,2,284.462,22,86.794,78.78,11,1,5,4,0.0267379679144385,0.0427807486631016,Apparel,Nest,None,0
185,23,3849.2575,0,남,185,8,462.8015,190,696.834,165.68,23,1,13,3,0.0188405797101449,0.0202898550724637,Nest,Apparel,Stationery,4
